sido,sigungu,monthly_cases,date
경기,과천시,3847,2022-02-01
경기,광명시,16002,2022-02-01
경기,광주시,17689,2022-02-01
경기,구리시,11967,2022-02-01
경기,군포시,16067,2022-02-01
경기,김포시,28889,2022-02-01
경기,남양주시,36672,2022-02-01
경기,동두천시,5092,2022-02-01
경기,부천시,37897,2022-02-01
경기,성남시 분당구,22898,2022-02-01
경기,성남시 수정구,9862,2022-02-01
경기,성남시 중원구,10736,2022-02-01
경기,수원시 권선구,13229,2022-02-01
경기,수원시 영통구,13827,2022-02-01
경기,수원시 장안구,12219,2022-02-01
경기,수원시 팔달구,13333,2022-02-01
경기,시흥시,29155,2022-02-01
경기,안산시 단원구,18932,2022-02-01
경기,안산시 상록구,15718,2022-02-01
경기,안성시,8079,2022-02-01
경기,안양시 동안구,16522,2022-02-01
경기,안양시 만안구,11650,2022-02-01
경기,양주시,10654,2022-02-01
경기,양평군,4246,2022-02-01
경기,여주시,5102,2022-02-01
경기,연천군,1476,2022-02-01
경기,오산시,12455,2022-02-01
경기,용인시 기흥구,18272,2022-02-01
경기,용인시 수지구,13370,2022-02-01
경기,용인시 처인구,19896,2022-02-01
경기,의왕시,10002,2022-02-01
경기,의정부시,24989,2022-02-01
경기,이천시,12277,2022-02-01
경기,파주시,26401,2022-02-01
경기,평택시,30073,2022-02-01
경기,포천시,7979,2022-02-01
경기,하남시,17857,2022-02-01
경기,합계,681234,2022-02-01
경기,화성시,46159,2022-02-01
경남,거제시,7843,2022-02-01
경남,거창군,1882,2022-02-01
경남,고성군,1552,2022-02-01
경남,김해시,22616,2022-02-01
경남,남해군,821,2022-02-01
경남,밀양시,2362,2022-02-01
경남,사천시,3007,2022-02-01
경남,산청군,533,2022-02-01
경남,양산시,13783,2022-02-01
경남,의령군,482,2022-02-01
경남,진주시,12717,2022-02-01
경남,창녕군,1910,2022-02-01
경남,창원시 마산합포구,8001,2022-02-01
경남,창원시 마산회원구,1086,2022-02-01
경남,창원시 성산구,17892,2022-02-01
경남,창원시 의창구,1044,2022-02-01
경남,창원시 진해구,5915,2022-02-01
경남,통영시,4624,2022-02-01
경남,하동군,667,2022-02-01
경남,함안군,1673,2022-02-01
경남,함양군,967,2022-02-01
경남,합계,112330,2022-02-01
경남,합천군,953,2022-02-01
경북,경산시,9571,2022-02-01
경북,경주시,7425,2022-02-01
경북,고령군,1354,2022-02-01
경북,구미시,14215,2022-02-01
경북,군위군,627,2022-02-01
경북,김천시,4172,2022-02-01
경북,문경시,1902,2022-02-01
경북,봉화군,507,2022-02-01
경북,상주시,1895,2022-02-01
경북,성주군,756,2022-02-01
경북,안동시,4374,2022-02-01
경북,영덕군,647,2022-02-01
경북,영양군,261,2022-02-01
경북,영주시,4436,2022-02-01
경북,영천시,2719,2022-02-01
경북,예천군,1379,2022-02-01
경북,울릉군,54,2022-02-01
경북,울진군,1052,2022-02-01
경북,의성군,857,2022-02-01
경북,청도군,1050,2022-02-01
경북,청송군,454,2022-02-01
경북,칠곡군,3213,2022-02-01
경북,포항시 남구,6795,2022-02-01
경북,포항시 북구,6676,2022-02-01
경북,합계,76391,2022-02-01
광주,광산구,19914,2022-02-01
광주,남구,8785,2022-02-01
광주,동구,4318,2022-02-01
광주,북구,16804,2022-02-01
광주,서구,13404,2022-02-01
광주,합계,63225,2022-02-01
대구,군위군,0,2022-02-01
대구,남구,6753,2022-02-01
대구,달서구,22212,2022-02-01
대구,달성군,11262,2022-02-01
대구,동구,10239,2022-02-01
대구,북구,12861,2022-02-01
대구,서구,15124,2022-02-01
대구,수성구,14287,2022-02-01
대구,중구,5745,2022-02-01
대구,합계,98483,2022-02-01
대전,대덕구,6242,2022-02-01
대전,동구,9408,2022-02-01
대전,서구,19140,2022-02-01
대전,유성구,15297,2022-02-01
대전,중구,11658,2022-02-01
대전,합계,61745,2022-02-01
부산,강서구,7023,2022-02-01
부산,금정구,9308,2022-02-01
부산,기장군,8483,2022-02-01
부산,남구,11232,2022-02-01
부산,동구,6973,2022-02-01
부산,동래구,13279,2022-02-01
부산,부산진구,13019,2022-02-01
부산,북구,11736,2022-02-01
부산,사상구,12462,2022-02-01
부산,사하구,13274,2022-02-01
부산,서구,6985,2022-02-01
부산,수영구,8327,2022-02-01
부산,연제구,13240,2022-02-01
부산,영도구,3771,2022-02-01
부산,중구,2641,2022-02-01
부산,합계,158075,2022-02-01
부산,해운대구,16322,2022-02-01
서울,강남구,32973,2022-02-01
서울,강동구,26294,2022-02-01
서울,강북구,15298,2022-02-01
서울,강서구,28885,2022-02-01
서울,관악구,21699,2022-02-01
서울,광진구,19315,2022-02-01
서울,구로구,20305,2022-02-01
서울,금천구,11353,2022-02-01
서울,노원구,22411,2022-02-01
서울,도봉구,17135,2022-02-01
서울,동대문구,18482,2022-02-01
서울,동작구,19460,2022-02-01
서울,마포구,19273,2022-02-01
서울,서대문구,13738,2022-02-01
서울,서초구,26058,2022-02-01
서울,성동구,15300,2022-02-01
서울,성북구,19821,2022-02-01
서울,송파구,36135,2022-02-01
서울,양천구,22504,2022-02-01
서울,영등포구,20307,2022-02-01
서울,용산구,9527,2022-02-01
서울,은평구,22423,2022-02-01
서울,종로구,9730,2022-02-01
서울,중구,11665,2022-02-01
서울,중랑구,18404,2022-02-01
서울,합계,498495,2022-02-01
세종,세종,14739,2022-02-01
세종,합계,14739,2022-02-01
울산,남구,15329,2022-02-01
울산,동구,4949,2022-02-01
울산,북구,6955,2022-02-01
울산,울주군,5226,2022-02-01
울산,중구,8109,2022-02-01
울산,합계,40568,2022-02-01
인천,강화군,2284,2022-02-01
인천,계양구,15913,2022-02-01
인천,남동구,27402,2022-02-01
인천,동구,7242,2022-02-01
인천,미추홀구,22572,2022-02-01
인천,부평구,24510,2022-02-01
인천,서구,32170,2022-02-01
인천,연수구,29384,2022-02-01
인천,옹진군,123,2022-02-01
인천,중구,8540,2022-02-01
인천,합계,170140,2022-02-01
전남,강진군,563,2022-02-01
전남,고흥군,836,2022-02-01
전남,곡성군,588,2022-02-01
전남,광양시,3248,2022-02-01
전남,구례군,576,2022-02-01
전남,나주시,5986,2022-02-01
전남,담양군,1001,2022-02-01
전남,목포시,7585,2022-02-01
전남,무안군,3251,2022-02-01
전남,보성군,1129,2022-02-01
전남,순천시,6891,2022-02-01
전남,신안군,355,2022-02-01
전남,여수시,7202,2022-02-01
전남,영광군,1069,2022-02-01
전남,영암군,1659,2022-02-01
전남,완도군,720,2022-02-01
전남,장성군,1242,2022-02-01
전남,장흥군,617,2022-02-01
전남,진도군,472,2022-02-01
전남,함평군,654,2022-02-01
전남,합계,49134,2022-02-01
전남,해남군,1258,2022-02-01
전남,화순군,2232,2022-02-01
전북,고창군,1251,2022-02-01
전북,군산시,8134,2022-02-01
전북,김제시,2748,2022-02-01
전북,남원시,2215,2022-02-01
전북,무주군,699,2022-02-01
전북,부안군,1355,2022-02-01
전북,순창군,637,2022-02-01
전북,완주군,3050,2022-02-01
전북,익산시,10093,2022-02-01
전북,임실군,515,2022-02-01
전북,장수군,337,2022-02-01
전북,전주시 덕진구,3020,2022-02-01
전북,전주시 완산구,24457,2022-02-01
전북,정읍시,3072,2022-02-01
전북,진안군,362,2022-02-01
전북,합계,61945,2022-02-01
제주,서귀포시,5960,2022-02-01
제주,제주시,18303,2022-02-01
제주,합계,24263,2022-02-01
충남,계룡시,1674,2022-02-01
충남,공주시,3137,2022-02-01
충남,금산군,1724,2022-02-01
충남,논산시,4461,2022-02-01
충남,당진시,5894,2022-02-01
충남,보령시,2434,2022-02-01
충남,부여군,1717,2022-02-01
충남,서산시,5022,2022-02-01
충남,서천군,1295,2022-02-01
충남,아산시,14666,2022-02-01
충남,예산군,2054,2022-02-01
충남,천안시 동남구,11357,2022-02-01
충남,천안시 서북구,16923,2022-02-01
충남,청양군,802,2022-02-01
충남,태안군,1439,2022-02-01
충남,합계,77857,2022-02-01
충남,홍성군,3258,2022-02-01
충북,괴산군,733,2022-02-01
충북,단양군,597,2022-02-01
충북,보은군,729,2022-02-01
충북,영동군,1049,2022-02-01
충북,옥천군,1170,2022-02-01
충북,음성군,2809,2022-02-01
충북,제천시,2713,2022-02-01
충북,증평군,1252,2022-02-01
충북,진천군,4632,2022-02-01
충북,청주시 상당구,8548,2022-02-01
충북,청주시 서원구,7157,2022-02-01
충북,청주시 청원구,5900,2022-02-01
충북,청주시 흥덕구,8681,2022-02-01
충북,충주시,7227,2022-02-01
충북,합계,53197,2022-02-01
강원,강릉시,36909,2022-03-01
강원,고성군,3758,2022-03-01
강원,동해시,15159,2022-03-01
강원,삼척시,9859,2022-03-01
강원,속초시,14453,2022-03-01
강원,양구군,4414,2022-03-01
강원,양양군,3740,2022-03-01
강원,영월군,4932,2022-03-01
강원,원주시,68431,2022-03-01
강원,인제군,6116,2022-03-01
강원,정선군,3907,2022-03-01
강원,철원군,7452,2022-03-01
강원,춘천시,59549,2022-03-01
강원,태백시,7955,2022-03-01
강원,평창군,5524,2022-03-01
강원,합계,273256,2022-03-01
강원,홍천군,9894,2022-03-01
강원,화천군,4838,2022-03-01
강원,횡성군,6366,2022-03-01
검역,합계,887,2022-03-01
경기,가평군,10678,2022-03-01
경기,고양시 덕양구,89171,2022-03-01
경기,고양시 일산동구,56875,2022-03-01
경기,고양시 일산서구,55704,2022-03-01
경기,과천시,16048,2022-03-01
경기,광명시,65274,2022-03-01
경기,광주시,67642,2022-03-01
경기,구리시,44057,2022-03-01
경기,군포시,55723,2022-03-01
경기,김포시,106150,2022-03-01
경기,남양주시,141146,2022-03-01
경기,동두천시,15524,2022-03-01
경기,부천시,154113,2022-03-01
경기,성남시 분당구,94230,2022-03-01
경기,성남시 수정구,46597,2022-03-01
경기,성남시 중원구,43395,2022-03-01
경기,수원시 권선구,66246,2022-03-01
경기,수원시 영통구,63254,2022-03-01
경기,수원시 장안구,50842,2022-03-01
경기,수원시 팔달구,51880,2022-03-01
경기,시흥시,108044,2022-03-01
경기,안산시 단원구,66343,2022-03-01
경기,안산시 상록구,58275,2022-03-01
경기,안성시,32745,2022-03-01
경기,안양시 동안구,64166,2022-03-01
경기,안양시 만안구,48040,2022-03-01
경기,양주시,43901,2022-03-01
경기,양평군,18413,2022-03-01
경기,여주시,22923,2022-03-01
경기,연천군,6827,2022-03-01
경기,오산시,48704,2022-03-01
경기,용인시 기흥구,70568,2022-03-01
경기,용인시 수지구,63234,2022-03-01
경기,용인시 처인구,68982,2022-03-01
경기,의왕시,36331,2022-03-01
경기,의정부시,94164,2022-03-01
경기,이천시,49846,2022-03-01
경기,파주시,90090,2022-03-01
경기,평택시,127823,2022-03-01
경기,포천시,25625,2022-03-01
경기,하남시,66893,2022-03-01
경기,합계,2696470,2022-03-01
경기,화성시,189984,2022-03-01
경남,거제시,47103,2022-03-01
경남,거창군,10918,2022-03-01
경남,고성군,7447,2022-03-01
경남,김해시,106488,2022-03-01
경남,남해군,5332,2022-03-01
경남,밀양시,16565,2022-03-01
경남,사천시,19900,2022-03-01
경남,산청군,4482,2022-03-01
경남,양산시,74329,2022-03-01
경남,의령군,3394,2022-03-01
경남,진주시,70948,2022-03-01
경남,창녕군,8309,2022-03-01
경남,창원시 마산합포구,49922,2022-03-01
경남,창원시 마산회원구,22602,2022-03-01
경남,창원시 성산구,70635,2022-03-01
경남,창원시 의창구,36721,2022-03-01
경남,창원시 진해구,38300,2022-03-01
경남,통영시,22790,2022-03-01
경남,하동군,5556,2022-03-01
경남,함안군,10284,2022-03-01
경남,함양군,5360,2022-03-01
경남,합계,643621,2022-03-01
경남,합천군,6236,2022-03-01
경북,경산시,46926,2022-03-01
경북,경주시,37989,2022-03-01
경북,고령군,3333,2022-03-01
경북,구미시,62587,2022-03-01
경북,군위군,2611,2022-03-01
경북,김천시,19373,2022-03-01
경북,문경시,10229,2022-03-01
경북,봉화군,3349,2022-03-01
경북,상주시,12507,2022-03-01
경북,성주군,4601,2022-03-01
경북,안동시,25045,2022-03-01
경북,영덕군,5137,2022-03-01
경북,영양군,1629,2022-03-01
경북,영주시,16680,2022-03-01
경북,영천시,14624,2022-03-01
경북,예천군,8787,2022-03-01
경북,울릉군,709,2022-03-01
경북,울진군,6627,2022-03-01
경북,의성군,5176,2022-03-01
경북,청도군,5353,2022-03-01
경북,청송군,3361,2022-03-01
경북,칠곡군,14055,2022-03-01
경북,포항시 남구,43913,2022-03-01
경북,포항시 북구,41347,2022-03-01
경북,합계,395948,2022-03-01
광주,광산구,87225,2022-03-01
광주,남구,39458,2022-03-01
광주,동구,21080,2022-03-01
광주,북구,77711,2022-03-01
광주,서구,56256,2022-03-01
광주,합계,281730,2022-03-01
대구,군위군,0,2022-03-01
대구,남구,32805,2022-03-01
대구,달서구,81424,2022-03-01
대구,달성군,38399,2022-03-01
대구,동구,51445,2022-03-01
대구,북구,70902,2022-03-01
대구,서구,46870,2022-03-01
대구,수성구,54458,2022-03-01
대구,중구,15995,2022-03-01
대구,합계,392298,2022-03-01
대전,대덕구,27457,2022-03-01
대전,동구,42888,2022-03-01
대전,서구,79492,2022-03-01
대전,유성구,73239,2022-03-01
대전,중구,42115,2022-03-01
대전,합계,265191,2022-03-01
부산,강서구,28908,2022-03-01
부산,금정구,45095,2022-03-01
부산,기장군,35964,2022-03-01
부산,남구,48913,2022-03-01
부산,동구,27817,2022-03-01
부산,동래구,63090,2022-03-01
부산,부산진구,66563,2022-03-01
부산,북구,51650,2022-03-01
부산,사상구,50011,2022-03-01
부산,사하구,60613,2022-03-01
부산,서구,28039,2022-03-01
부산,수영구,34204,2022-03-01
부산,연제구,55100,2022-03-01
부산,영도구,19178,2022-03-01
부산,중구,8836,2022-03-01
부산,합계,697919,2022-03-01
부산,해운대구,73938,2022-03-01
서울,강남구,126795,2022-03-01
서울,강동구,92226,2022-03-01
서울,강북구,59871,2022-03-01
서울,강서구,110660,2022-03-01
서울,관악구,90304,2022-03-01
서울,광진구,72191,2022-03-01
서울,구로구,87693,2022-03-01
서울,금천구,54058,2022-03-01
서울,노원구,94419,2022-03-01
서울,도봉구,62794,2022-03-01
서울,동대문구,73594,2022-03-01
서울,동작구,74752,2022-03-01
서울,마포구,74925,2022-03-01
서울,서대문구,62510,2022-03-01
서울,서초구,86415,2022-03-01
서울,성동구,63453,2022-03-01
서울,성북구,80170,2022-03-01
서울,송파구,139658,2022-03-01
서울,양천구,88429,2022-03-01
서울,영등포구,91694,2022-03-01
서울,용산구,38877,2022-03-01
서울,은평구,91825,2022-03-01
서울,종로구,40767,2022-03-01
서울,중구,49890,2022-03-01
서울,중랑구,74710,2022-03-01
서울,합계,1982680,2022-03-01
세종,세종,75737,2022-03-01
세종,합계,75737,2022-03-01
울산,남구,69495,2022-03-01
울산,동구,29380,2022-03-01
울산,북구,45476,2022-03-01
울산,울주군,30884,2022-03-01
울산,중구,42042,2022-03-01
울산,합계,217277,2022-03-01
인천,강화군,11541,2022-03-01
인천,계양구,57245,2022-03-01
인천,남동구,96111,2022-03-01
인천,동구,20884,2022-03-01
인천,미추홀구,76689,2022-03-01
인천,부평구,95684,2022-03-01
인천,서구,115859,2022-03-01
인천,연수구,90982,2022-03-01
인천,옹진군,1560,2022-03-01
인천,중구,28104,2022-03-01
인천,합계,594659,2022-03-01
전남,강진군,5628,2022-03-01
전남,고흥군,7767,2022-03-01
전남,곡성군,3469,2022-03-01
전남,광양시,23843,2022-03-01
전남,구례군,3694,2022-03-01
전남,나주시,20267,2022-03-01
전남,담양군,5727,2022-03-01
전남,목포시,49079,2022-03-01
전남,무안군,18251,2022-03-01
전남,보성군,5215,2022-03-01
전남,순천시,54412,2022-03-01
전남,신안군,2581,2022-03-01
전남,여수시,50034,2022-03-01
전남,영광군,6979,2022-03-01
전남,영암군,8902,2022-03-01
전남,완도군,6438,2022-03-01
전남,장성군,5330,2022-03-01
전남,장흥군,5330,2022-03-01
전남,진도군,3386,2022-03-01
전남,함평군,4074,2022-03-01
전남,합계,311431,2022-03-01
전남,해남군,9035,2022-03-01
전남,화순군,11990,2022-03-01
전북,고창군,7198,2022-03-01
전북,군산시,47611,2022-03-01
전북,김제시,13128,2022-03-01
전북,남원시,13898,2022-03-01
전북,무주군,3137,2022-03-01
전북,부안군,6215,2022-03-01
전북,순창군,3460,2022-03-01
전북,완주군,17700,2022-03-01
전북,익산시,48084,2022-03-01
전북,임실군,3763,2022-03-01
전북,장수군,2715,2022-03-01
전북,전주시 덕진구,35417,2022-03-01
전북,전주시 완산구,95384,2022-03-01
전북,정읍시,17488,2022-03-01
전북,진안군,2646,2022-03-01
전북,합계,317844,2022-03-01
제주,서귀포시,33620,2022-03-01
제주,제주시,100937,2022-03-01
제주,합계,134557,2022-03-01
충남,계룡시,7758,2022-03-01
충남,공주시,16266,2022-03-01
충남,금산군,7120,2022-03-01
충남,논산시,19672,2022-03-01
충남,당진시,30364,2022-03-01
충남,보령시,13728,2022-03-01
충남,부여군,8779,2022-03-01
충남,서산시,31552,2022-03-01
충남,서천군,7067,2022-03-01
충남,아산시,61738,2022-03-01
충남,예산군,11398,2022-03-01
충남,천안시 동남구,45294,2022-03-01
충남,천안시 서북구,84051,2022-03-01
충남,청양군,3728,2022-03-01
충남,태안군,8873,2022-03-01
충남,합계,375411,2022-03-01
충남,홍성군,18023,2022-03-01
충북,괴산군,5686,2022-03-01
충북,단양군,4070,2022-03-01
충북,보은군,4416,2022-03-01
충북,영동군,5588,2022-03-01
충북,옥천군,7527,2022-03-01
충북,음성군,16108,2022-03-01
충북,제천시,24033,2022-03-01
충북,증평군,9277,2022-03-01
충북,진천군,18870,2022-03-01
충북,청주시 상당구,47065,2022-03-01
충북,청주시 서원구,39214,2022-03-01
충북,청주시 청원구,36782,2022-03-01
충북,청주시 흥덕구,45184,2022-03-01
충북,충주시,38634,2022-03-01
충북,합계,302454,2022-03-01
강원,강릉시,18868,2022-04-01
강원,고성군,2577,2022-04-01
강원,동해시,8309,2022-04-01
강원,삼척시,5075,2022-04-01
강원,속초시,7540,2022-04-01
강원,양구군,2951,2022-04-01
강원,양양군,2392,2022-04-01
강원,영월군,3026,2022-04-01
강원,원주시,34239,2022-04-01
강원,인제군,4251,2022-04-01
강원,정선군,2611,2022-04-01
강원,철원군,5419,2022-04-01
강원,춘천시,28214,2022-04-01
강원,태백시,3923,2022-04-01
강원,평창군,2606,2022-04-01
강원,합계,146314,2022-04-01
강원,홍천군,6719,2022-04-01
강원,화천군,4293,2022-04-01
강원,횡성군,3301,2022-04-01
검역,합계,339,2022-04-01
경기,가평군,5210,2022-04-01
경기,고양시 덕양구,39419,2022-04-01
경기,고양시 일산동구,21490,2022-04-01
경기,고양시 일산서구,22394,2022-04-01
경기,과천시,5694,2022-04-01
경기,광명시,25146,2022-04-01
경기,광주시,27917,2022-04-01
경기,구리시,14722,2022-04-01
경기,군포시,20264,2022-04-01
경기,김포시,39232,2022-04-01
경기,남양주시,51449,2022-04-01
경기,동두천시,7265,2022-04-01
경기,부천시,60340,2022-04-01
경기,성남시 분당구,41571,2022-04-01
경기,성남시 수정구,18276,2022-04-01
경기,성남시 중원구,14517,2022-04-01
경기,수원시 권선구,28325,2022-04-01
경기,수원시 영통구,32901,2022-04-01
경기,수원시 장안구,21756,2022-04-01
경기,수원시 팔달구,16580,2022-04-01
경기,시흥시,42083,2022-04-01
경기,안산시 단원구,27564,2022-04-01
경기,안산시 상록구,22530,2022-04-01
경기,안성시,15593,2022-04-01
경기,안양시 동안구,25499,2022-04-01
경기,안양시 만안구,18205,2022-04-01
경기,양주시,17311,2022-04-01
경기,양평군,8792,2022-04-01
경기,여주시,8544,2022-04-01
경기,연천군,3965,2022-04-01
경기,오산시,21114,2022-04-01
경기,용인시 기흥구,33761,2022-04-01
경기,용인시 수지구,28173,2022-04-01
경기,용인시 처인구,21865,2022-04-01
경기,의왕시,13028,2022-04-01
경기,의정부시,33752,2022-04-01
경기,이천시,19605,2022-04-01
경기,파주시,38946,2022-04-01
경기,평택시,47955,2022-04-01
경기,포천시,11400,2022-04-01
경기,하남시,22609,2022-04-01
경기,합계,1082456,2022-04-01
경기,화성시,85694,2022-04-01
경남,거제시,21379,2022-04-01
경남,거창군,4701,2022-04-01
경남,고성군,2999,2022-04-01
경남,김해시,37681,2022-04-01
경남,남해군,2526,2022-04-01
경남,밀양시,7546,2022-04-01
경남,사천시,9302,2022-04-01
경남,산청군,2435,2022-04-01
경남,양산시,21956,2022-04-01
경남,의령군,1703,2022-04-01
경남,진주시,24726,2022-04-01
경남,창녕군,3768,2022-04-01
경남,창원시 마산합포구,15563,2022-04-01
경남,창원시 마산회원구,13593,2022-04-01
경남,창원시 성산구,18644,2022-04-01
경남,창원시 의창구,22428,2022-04-01
경남,창원시 진해구,16792,2022-04-01
경남,통영시,8976,2022-04-01
경남,하동군,2786,2022-04-01
경남,함안군,3834,2022-04-01
경남,함양군,2955,2022-04-01
경남,합계,248148,2022-04-01
경남,합천군,1855,2022-04-01
경북,경산시,22439,2022-04-01
경북,경주시,16576,2022-04-01
경북,고령군,1336,2022-04-01
경북,구미시,42178,2022-04-01
경북,군위군,1331,2022-04-01
경북,김천시,12098,2022-04-01
경북,문경시,5719,2022-04-01
경북,봉화군,1764,2022-04-01
경북,상주시,7167,2022-04-01
경북,성주군,2427,2022-04-01
경북,안동시,13193,2022-04-01
경북,영덕군,2779,2022-04-01
경북,영양군,1006,2022-04-01
경북,영주시,7963,2022-04-01
경북,영천시,7143,2022-04-01
경북,예천군,4377,2022-04-01
경북,울릉군,542,2022-04-01
경북,울진군,4000,2022-04-01
경북,의성군,3686,2022-04-01
경북,청도군,2567,2022-04-01
경북,청송군,1806,2022-04-01
경북,칠곡군,8850,2022-04-01
경북,포항시 남구,25150,2022-04-01
경북,포항시 북구,23937,2022-04-01
경북,합계,220034,2022-04-01
광주,광산구,40599,2022-04-01
광주,남구,21451,2022-04-01
광주,동구,11928,2022-04-01
광주,북구,39097,2022-04-01
광주,서구,29797,2022-04-01
광주,합계,142872,2022-04-01
대구,군위군,0,2022-04-01
대구,남구,11300,2022-04-01
대구,달서구,44348,2022-04-01
대구,달성군,19424,2022-04-01
대구,동구,26108,2022-04-01
대구,북구,32794,2022-04-01
대구,서구,12789,2022-04-01
대구,수성구,31764,2022-04-01
대구,중구,6726,2022-04-01
대구,합계,185253,2022-04-01
대전,대덕구,14539,2022-04-01
대전,동구,20738,2022-04-01
대전,서구,42779,2022-04-01
대전,유성구,37906,2022-04-01
대전,중구,21040,2022-04-01
대전,합계,137002,2022-04-01
부산,강서구,8352,2022-04-01
부산,금정구,10938,2022-04-01
부산,기장군,9477,2022-04-01
부산,남구,11873,2022-04-01
부산,동구,4930,2022-04-01
부산,동래구,13732,2022-04-01
부산,부산진구,16414,2022-04-01
부산,북구,13597,2022-04-01
부산,사상구,9771,2022-04-01
부산,사하구,13484,2022-04-01
부산,서구,5510,2022-04-01
부산,수영구,7350,2022-04-01
부산,연제구,10718,2022-04-01
부산,영도구,4879,2022-04-01
부산,중구,1511,2022-04-01
부산,합계,160875,2022-04-01
부산,해운대구,18339,2022-04-01
서울,강남구,49102,2022-04-01
서울,강동구,34974,2022-04-01
서울,강북구,20391,2022-04-01
서울,강서구,42697,2022-04-01
서울,관악구,34257,2022-04-01
서울,광진구,24670,2022-04-01
서울,구로구,33376,2022-04-01
서울,금천구,18618,2022-04-01
서울,노원구,36657,2022-04-01
서울,도봉구,20765,2022-04-01
서울,동대문구,23791,2022-04-01
서울,동작구,25931,2022-04-01
서울,마포구,29719,2022-04-01
서울,서대문구,21522,2022-04-01
서울,서초구,33290,2022-04-01
서울,성동구,21706,2022-04-01
서울,성북구,29093,2022-04-01
서울,송파구,49975,2022-04-01
서울,양천구,33766,2022-04-01
서울,영등포구,34480,2022-04-01
서울,용산구,14711,2022-04-01
서울,은평구,34034,2022-04-01
서울,종로구,14236,2022-04-01
서울,중구,15629,2022-04-01
서울,중랑구,24823,2022-04-01
서울,합계,722213,2022-04-01
세종,세종,37197,2022-04-01
세종,합계,37197,2022-04-01
울산,남구,27407,2022-04-01
울산,동구,12858,2022-04-01
울산,북구,19856,2022-04-01
울산,울주군,13139,2022-04-01
울산,중구,14627,2022-04-01
울산,합계,87887,2022-04-01
인천,강화군,4479,2022-04-01
인천,계양구,19552,2022-04-01
인천,남동구,37117,2022-04-01
인천,동구,5098,2022-04-01
인천,미추홀구,27959,2022-04-01
인천,부평구,33949,2022-04-01
인천,서구,42213,2022-04-01
인천,연수구,32144,2022-04-01
인천,옹진군,1406,2022-04-01
인천,중구,11878,2022-04-01
인천,합계,215795,2022-04-01
전남,강진군,2611,2022-04-01
전남,고흥군,5747,2022-04-01
전남,곡성군,2410,2022-04-01
전남,광양시,16257,2022-04-01
전남,구례군,2589,2022-04-01
전남,나주시,12335,2022-04-01
전남,담양군,3734,2022-04-01
전남,목포시,24009,2022-04-01
전남,무안군,9692,2022-04-01
전남,보성군,3546,2022-04-01
전남,순천시,32526,2022-04-01
전남,신안군,2119,2022-04-01
전남,여수시,28487,2022-04-01
전남,영광군,4943,2022-04-01
전남,영암군,4504,2022-04-01
전남,완도군,4558,2022-04-01
전남,장성군,3552,2022-04-01
전남,장흥군,3804,2022-04-01
전남,진도군,2509,2022-04-01
전남,함평군,2563,2022-04-01
전남,합계,184880,2022-04-01
전남,해남군,6781,2022-04-01
전남,화순군,5604,2022-04-01
전북,고창군,4781,2022-04-01
전북,군산시,23907,2022-04-01
전북,김제시,6181,2022-04-01
전북,남원시,7420,2022-04-01
전북,무주군,2019,2022-04-01
전북,부안군,5025,2022-04-01
전북,순창군,2001,2022-04-01
전북,완주군,9662,2022-04-01
전북,익산시,26001,2022-04-01
전북,임실군,2624,2022-04-01
전북,장수군,1549,2022-04-01
전북,전주시 덕진구,25727,2022-04-01
전북,전주시 완산구,38665,2022-04-01
전북,정읍시,9017,2022-04-01
전북,진안군,2106,2022-04-01
전북,합계,166685,2022-04-01
제주,서귀포시,12833,2022-04-01
제주,제주시,45279,2022-04-01
제주,합계,58112,2022-04-01
충남,계룡시,4475,2022-04-01
충남,공주시,8867,2022-04-01
충남,금산군,4490,2022-04-01
충남,논산시,12448,2022-04-01
충남,당진시,15882,2022-04-01
충남,보령시,8249,2022-04-01
충남,부여군,4269,2022-04-01
충남,서산시,16048,2022-04-01
충남,서천군,4206,2022-04-01
충남,아산시,30010,2022-04-01
충남,예산군,5702,2022-04-01
충남,천안시 동남구,19864,2022-04-01
충남,천안시 서북구,45210,2022-04-01
충남,청양군,2194,2022-04-01
충남,태안군,4563,2022-04-01
충남,합계,195221,2022-04-01
충남,홍성군,8744,2022-04-01
충북,괴산군,2444,2022-04-01
충북,단양군,1794,2022-04-01
충북,보은군,3107,2022-04-01
충북,영동군,4407,2022-04-01
충북,옥천군,4298,2022-04-01
충북,음성군,7783,2022-04-01
충북,제천시,13153,2022-04-01
충북,증평군,3857,2022-04-01
충북,진천군,8646,2022-04-01
충북,청주시 상당구,17237,2022-04-01
충북,청주시 서원구,19119,2022-04-01
충북,청주시 청원구,19599,2022-04-01
충북,청주시 흥덕구,26249,2022-04-01
충북,충주시,19119,2022-04-01
충북,합계,150812,2022-04-01
강원,강릉시,4000,2022-05-01
강원,고성군,785,2022-05-01
강원,동해시,1879,2022-05-01
강원,삼척시,1176,2022-05-01
강원,속초시,1570,2022-05-01
강원,양구군,511,2022-05-01
강원,양양군,446,2022-05-01
강원,영월군,578,2022-05-01
강원,원주시,7141,2022-05-01
강원,인제군,1093,2022-05-01
강원,정선군,566,2022-05-01
강원,철원군,2360,2022-05-01
강원,춘천시,5825,2022-05-01
강원,태백시,759,2022-05-01
강원,평창군,548,2022-05-01
강원,합계,34054,2022-05-01
강원,홍천군,1517,2022-05-01
강원,화천군,2687,2022-05-01
강원,횡성군,613,2022-05-01
